"id","literal","agregacao"
"3336","Percentual de escolares frequentando o 9º ano do ensino fundamental cujas famílias se importariam muito caso chegassem bêbados em casa, considerando um intervalo de confiança de 95% - limite superior","V"
"3316","Percentual de escolares frequentando o 9º ano do ensino fundamental cujas famílias se importariam muito caso soubessem que fumam cigarro","V"
"3317","Percentual de escolares frequentando o 9º ano do ensino fundamental cujas famílias se importariam muito caso soubessem que fumam cigarro, considerando um intervalo de confiança de 95% - limite inferior","V"
"3318","Percentual de escolares frequentando o 9º ano do ensino fundamental cujas famílias se importariam muito caso soubessem que fumam cigarro, considerando um intervalo de confiança de 95% - limite superior","V"
"6899","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos amigos consomem bebidas alcoólicas","V"
"6900","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos amigos consomem bebidas alcoólicas, considerando um intervalo de confiança de 95% - limite inferior","V"
"6901","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos amigos consomem bebidas alcoólicas, considerando um intervalo de confiança de 95% - limite superior","V"
"3283","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis entenderam seus problemas e preocupações nos 30 dias anteriores à pesquisa","V"
"3284","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis entenderam seus problemas e preocupações nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite inferior","V"
"3285","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis entenderam seus problemas e preocupações nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite superior","V"
"3286","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis mexeram em suas coisas sem sua concordância nos 30 dias anteriores à pesquisa","V"
"3287","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis mexeram em suas coisas sem sua concordância nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite inferior","V"
"3288","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis mexeram em suas coisas sem sua concordância nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite superior","V"
"3307","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis sabiam o que eles faziam durante o tempo livre nos 30 dias anteriores à pesquisa","V"
"3308","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis sabiam o que eles faziam durante o tempo livre nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite inferior","V"
"3309","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis sabiam o que eles faziam durante o tempo livre nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite superior","V"
"3280","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis verificaram se os deveres de casa (lição de casa) foram feitos nos 30 dias anteriores à pesquisa","V"
"3281","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis verificaram se os deveres de casa (lição de casa) foram feitos nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite inferior","V"
"3282","Percentual de escolares frequentando o 9º ano do ensino fundamental cujos pais ou responsáveis verificaram se os deveres de casa (lição de casa) foram feitos nos 30 dias anteriores à pesquisa, considerando um intervalo de confiança de 95% - limite superior","V"
"3313","Percentual de escolares frequentando o 9º ano do ensino fundamental em cujas residências pelo menos um dos pais ou responsáveis fuma cigarros","V"
"3314","Percentual de escolares frequentando o 9º ano do ensino fundamental em cujas residências pelo menos um dos pais ou responsáveis fuma cigarros, considerando um intervalo de confiança de 95% - limite inferior","V"
"3315","Percentual de escolares frequentando o 9º ano do ensino fundamental em cujas residências pelo menos um dos pais ou responsáveis fuma cigarros, considerando um intervalo de confiança de 95% - limite superior","V"
"3647","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso à internet através de equipamentos da escola","V"
"3648","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso à internet através de equipamentos da escola, considerando um intervalo de confiança de 95% - limite inferior","V"
"3649","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso à internet através de equipamentos da escola, considerando um intervalo de confiança de 95% - limite superior","V"
"3641","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso direto a computadores (notebooks, PC, palm, tablets) da escola na sala de aula","V"
"3642","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso direto a computadores (notebooks, PC, palm, tablets) da escola na sala de aula, considerando um intervalo de confiança de 95% - limite inferior","V"
"3643","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas em que os alunos têm acesso direto a computadores (notebooks, PC, palm, tablets) da escola na sala de aula, considerando um intervalo de confiança de 95% - limite superior","V"
"3665","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram existência de ponto alternativo de venda de produtos alimentícios, dentro ou na entrada da escola (ex.: ambulante/carrocinha)","V"
"3666","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram existência de ponto alternativo de venda de produtos alimentícios, dentro ou na entrada da escola (ex.: ambulante/carrocinha), considerando um intervalo de confiança de 95% - limite inferior","V"
"3667","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram existência de ponto alternativo de venda de produtos alimentícios, dentro ou na entrada da escola (ex.: ambulante/carrocinha), considerando um intervalo de confiança de 95% - limite superior","V"
"7338","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram ficar abertas nos finais de semana para prática de ações pactuadas com a comunidade","V"
"7339","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram ficar abertas nos finais de semana para prática de ações pactuadas com a comunidade, considerando um intervalo de confiança de 95% - limite inferior","V"
"7340","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram ficar abertas nos finais de semana para prática de ações pactuadas com a comunidade, considerando um intervalo de confiança de 95% - limite superior","V"
"7443","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram implementar ações do Programa Mais Educação","V"
"7444","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram implementar ações do Programa Mais Educação, considerando um intervalo de confiança de 95% - limite inferior","V"
"7445","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram implementar ações do Programa Mais Educação, considerando um intervalo de confiança de 95% - limite superior","V"
"7455","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram manter registros sobre a caderneta de vacinação dos escolares ou registros sobre a saúde dos escolares (histórico clínico, ocorrência de alergias, acidente, tipo sanguíneo, doenças etc.)","V"
"7456","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram manter registros sobre a caderneta de vacinação dos escolares ou registros sobre a saúde dos escolares (histórico clínico, ocorrência de alergias, acidente, tipo sanguíneo, doenças etc.), considerando um intervalo de confiança de 95% - limite inferior","V"
"7457","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram manter registros sobre a caderneta de vacinação dos escolares ou registros sobre a saúde dos escolares (histórico clínico, ocorrência de alergias, acidente, tipo sanguíneo, doenças etc.), considerando um intervalo de confiança de 95% - limite superior","V"
"3701","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram oferecer atividades esportivas para os alunos, fora do horário de aula regular","V"
"3702","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram oferecer atividades esportivas para os alunos, fora do horário de aula regular, considerando um intervalo de confiança de 95% - limite inferior","V"
"3703","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram oferecer atividades esportivas para os alunos, fora do horário de aula regular, considerando um intervalo de confiança de 95% - limite superior","V"
"3349","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram oferecer comida (merenda escolar/almoço) para os escolares","V"
"3350","Percentual de escolares frequentando o 9º ano do ensino fundamental em escolas que informaram oferecer comida (merenda escolar/almoço) para os escolares, considerando um intervalo de confiança de 95% - limite inferior","V"
